id,name,data,eserviceName,producerName,totalActiveConsumers,activeConsumersByMacroCategory,eserviceName,producerName,totalActiveConsumers,activeConsumersByMacroCategory
0,Totale,"{'eserviceName': 'PCP – Comunica appalto', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 41, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"{'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP – Comunica appalto', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 41, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"{'id': '3', 'name': 'Comuni', 'count': 1}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP – Comunica appalto', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 41, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"{'id': '11', 'name': 'Enti privati', 'count': 15}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP – Comunica appalto', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 41, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"{'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP – Comunica appalto', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 41, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"{'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP – Comunica appalto', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 41, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"{'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP – Comunica appalto', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 41, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"{'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}",PCP – Comunica appalto,Autorita' Nazionale Anticorruzione - A.N.AC.,41.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 8}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'SEND - Servizio Notifiche Digitali', 'producerName': 'PagoPa S.p.A.', 'totalActiveConsumers': 3495, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]"
0,Totale,"{'eserviceName': 'SEND - Servizio Notifiche Digitali', 'producerName': 'PagoPa S.p.A.', 'totalActiveConsumers': 3495, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"{'id': '3', 'name': 'Comuni', 'count': 3485}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]"
0,Totale,"{'eserviceName': 'SEND - Servizio Notifiche Digitali', 'producerName': 'PagoPa S.p.A.', 'totalActiveConsumers': 3495, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"{'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]"
0,Totale,"{'eserviceName': 'SEND - Servizio Notifiche Digitali', 'producerName': 'PagoPa S.p.A.', 'totalActiveConsumers': 3495, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"{'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}",SEND - Servizio Notifiche Digitali,PagoPa S.p.A.,3495.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '3', 'name': 'Comuni', 'count': 3485}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 1}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 6}]"
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '3', 'name': 'Comuni', 'count': 1}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '11', 'name': 'Enti privati', 'count': 15}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
